uuid,country,city,type,subtype,street,speed,confidence,x,y
4ca06426-2b1e-4dc5-b4b1-c4fa66a8e327,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Costanera Andrés Bello,0,1,-70.606569,-33.415847
65d3c5e5-fff8-4732-a724-a47f103ca8b4,CI,,JAM,JAM_HEAVY_TRAFFIC,,0,0,-70.602887,-33.408724
53bcbf2b-e033-4206-a796-5c792ca9a1d1,CI,Las Condes,JAM,,Av. Vitacura,0,0,-70.601466,-33.408777
c987e4f2-71e8-44ff-9238-32c11aae1cfb,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Napoleón,0,0,-70.598309,-33.418419
41f253c4-6a78-4050-91b7-34c058b42eb0,CI,,JAM,JAM_STAND_STILL_TRAFFIC,Autopista Vespucio Norte,0,0,-70.636886,-33.38577
45bbd0f6-a89d-428e-b1cc-7db2a1507da3,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Martín de Zamora,0,0,-70.566773,-33.415194
171845fa-dd28-4004-954d-4a4a96765de2,CI,Las Condes,JAM,,Av. Apoquindo,0,0,-70.600186,-33.417678
67f85d1e-6303-4e0b-b440-b54fb80eff4b,CI,Vitacura,POLICE,,Av. Presidente Kennedy,0,1,-70.556625,-33.392622
66d627c9-0022-456c-8a36-c54d4229df49,CI,Quilicura,JAM,,Pedro Riveros,0,0,-70.725744,-33.379157
587fef58-779b-4a56-97e5-150957dba9b4,CI,Providencia,JAM,JAM_HEAVY_TRAFFIC,Los Conquistadores,0,1,-70.614132,-33.417946
90906c77-3991-46a4-b392-1189c67f7bf7,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. Alonso de Córdova,0,1,-70.579711,-33.405597
2e99c275-c2e7-4221-80e0-f1e751f6a97e,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Vitacura,0,0,-70.603963,-33.415079
54f8ff0f-bbd0-4a7c-b186-5a5bc07492ba,CI,Las Condes,POLICE,,Av. Apoquindo,0,0,-70.569193,-33.409366
25bca6cb-3796-4c3b-acb9-a66940c78689,CI,,POLICE,,Puente Los Suspiros,0,0,-70.705861,-33.408343
48a012bc-cd21-4822-8082-5a375740e3c2,CI,,JAM,JAM_STAND_STILL_TRAFFIC,Salida Presidente Riesco > Oriente,0,0,-70.604934,-33.409197
3dde683b-ae1b-4d6c-b480-9e5c63169228,CI,Vitacura,JAM,JAM_STAND_STILL_TRAFFIC,Av. Américo Vespucio Norte,0,0,-70.58812,-33.398645
3e7e44fa-78e4-40ed-94ea-b59440d92a90,CI,,JAM,JAM_HEAVY_TRAFFIC,Salida 3 > Los Militares,0,0,-70.580219,-33.411473
654d1860-a5fe-43e3-9450-675d34334b2b,CI,Las Condes,POLICE,,Av. Apoquindo,0,0,-70.562735,-33.407694
a8c94a75-eaf2-419d-acce-a3eae581ab81,CI,Vitacura,JAM,JAM_STAND_STILL_TRAFFIC,Av. Presidente Kennedy Poniente,0,0,-70.586061,-33.403926
a38dd256-6a4e-4d38-b5da-7c5df84da7b5,CI,Vitacura,JAM,JAM_STAND_STILL_TRAFFIC,Av. Presidente Kennedy,0,0,-70.595338,-33.406692
d6ebebfe-12fa-42b0-b029-76c4052d6740,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Los Militares,0,0,-70.579987,-33.411344
d6b78c83-fb5f-49d8-8197-92d9e977c5e2,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Hernando de Magallanes,0,0,-70.559073,-33.414292
fccc0f1f-9153-47cf-aa6c-96dfa4eb6b90,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. El Bosque Norte,0,0,-70.600492,-33.416386
722fe2b7-60cd-4c85-9e55-305928ea6fdd,CI,,JAM,JAM_STAND_STILL_TRAFFIC,Autopista Central - Eje Gral. Velásquez,0,0,-70.693705,-33.379787
b110c6cf-fdda-4788-a3ff-e7683afd7785,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Chesterton,0,0,-70.549804,-33.404384
325df99c-4d54-4c40-87d4-cc49c8d9306c,CI,Las Condes,POLICE,,Las Verbenas,0,0,-70.545605,-33.39327
4f9415d9-6d38-4d91-822b-c84554407a2e,CI,,CHIT_CHAT,,Autopista Central - Eje Gral. Velásquez,0,0,-70.694741,-33.377816
4b165d6e-b83d-45d1-bc13-4e6e710dea59,CI,,JAM,JAM_HEAVY_TRAFFIC,Autopista Central - Eje Gral. Velásquez,0,0,-70.694471,-33.380977
25b1904e-e4b6-453b-ae93-a99bad5767a2,CI,,CHIT_CHAT,,Autopista Central - Eje Gral. Velásquez,0,1,-70.693008,-33.411116
4da5447d-1b43-4570-b5db-6545e38486b0,CI,Las Condes,JAM,,Nueva Tajamar,0,0,-70.606185,-33.416276
4a11a927-d477-4d52-abc6-c00533a9a74c,CI,,JAM,JAM_STAND_STILL_TRAFFIC,Autopista Central,0,2,-70.693104,-33.381864
b7ebcf79-3011-434e-99d2-ce8aaf1497c7,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Los Militares,0,0,-70.574898,-33.407477
10d8c88c-fa15-4d1c-b498-02e733192790,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. El Bosque Norte,0,1,-70.601666,-33.414816
494899d8-c440-45ad-b637-120a5edf37fd,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Augusto Leguía Norte,0,0,-70.597823,-33.413897
a6da8b69-6dea-4449-ab87-b30d0893ce52,CI,Las Condes,CHIT_CHAT,,Av. Vitacura,0,0,-70.601614,-33.408914
b844bc99-142e-43b3-b62b-18992c039fa5,CI,Las Condes,JAM,,Kennedy lateral,0,0,-70.561838,-33.39499
69350485-c3b9-46d2-bf43-f53b4c3138b7,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. Costanera Andrés Bello,0,0,-70.602331,-33.40983
e21531fe-1cd7-4aeb-ac31-41d07a2e5090,CI,Providencia,JAM,JAM_HEAVY_TRAFFIC,Av. Santa María,0,1,-70.610682,-33.418185
e29ebc9d-d599-4846-bcf6-f7cdae720250,CI,Renca,POLICE,,Caupolicán,0,0,-70.702043,-33.402181
8fc5adcf-7f6a-4446-a066-0fa911af4b9f,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Apoquindo,0,0,-70.595986,-33.416618
c95eb1eb-c9f0-4437-a2e1-5fd3de13a538,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. Costanera Andrés Bello,0,0,-70.604807,-33.413511
ac802116-81b7-49e9-b455-cfa291877189,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Tomás Moro,0,0,-70.553048,-33.417934
53efadb1-44b3-4309-9ea0-5a508dbab14b,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Presidente Riesco,0,0,-70.592381,-33.412124
a536c7b1-9553-4e9b-8080-ffdca56c2a1d,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Apoquindo,0,0,-70.584469,-33.414302
9a2750cf-ce5b-490c-a898-07a39d37d47f,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Nuestra Señora de Los Ángeles,0,0,-70.591272,-33.413184
63b7cf49-5934-4e96-93ae-e9773f13ed1f,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Tomás Moro,0,0,-70.553255,-33.416967
96855277-f528-4ecb-96d3-bfa644f84ee5,CI,Las Condes,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Américo Vespucio Norte,0,0,-70.58505,-33.413069
9c5c9c6d-4f9a-462c-9f31-5513992a3253,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. Vitacura,0,0,-70.602376,-33.410323
9226f19e-586d-4396-b0ed-5b14f2b8f1e7,CI,Vitacura,ACCIDENT,,Av. Vitacura,0,0,-70.56587,-33.387507
d06b66d6-e97d-4667-9bb0-bef4a8ea61bd,CI,Vitacura,POLICE,,Av. San Josemaría Escrivá de Balaguer,0,0,-70.575354,-33.380715
9d73ff1c-d6c7-49bc-a76a-aad2c8ba3216,CI,Las Condes,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Costanera Andrés Bello,0,0,-70.602957,-33.410984
25f43ad1-e366-4265-b128-7dff040a6bfe,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. Américo Vespucio Norte,0,0,-70.585114,-33.412909
7991d00b-4379-4c43-bf43-e028880fb924,CI,,JAM,JAM_HEAVY_TRAFFIC,Acceso Autopista Costanera Norte > Poniente,0,0,-70.604134,-33.408285
12ec4862-061c-4c87-bddb-fb36b0c5e996,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,San Francisco de Asís,0,0,-70.59132,-33.412869
887d79be-1cae-4779-bcf0-f06e632b3a1b,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Hermanos Cabot,0,0,-70.558582,-33.394602
8fecb41b-1dd3-48fb-a64e-cc30c49c59c6,CI,Providencia,JAM,JAM_HEAVY_TRAFFIC,Nueva Los Leones,0,0,-70.608423,-33.418252
f5879749-bd5b-41bb-88e6-05fbede3bb7a,CI,,JAM,JAM_STAND_STILL_TRAFFIC,Autopista Central,0,0,-70.695843,-33.37574
bee19207-c17c-4275-9aba-594f1bf061cd,CI,Las Condes,POLICE,,Av. Padre Hurtado Norte,0,0,-70.546112,-33.393371
2c67fcac-ce02-42e6-bf2f-50550128290a,CI,Conchalí,POLICE,,Av. Dorsal,0,0,-70.671007,-33.398857
a7640280-01dd-40b1-9d0f-6ab6357f4347,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Don Carlos,0,0,-70.600355,-33.415923
cd7eb4de-0291-4168-8c14-6149728e3339,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Chesterton,0,0,-70.548769,-33.402451
2974b952-46e3-41ed-8841-f22ee9fb2643,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. El Bosque Norte,0,0,-70.601686,-33.414797
e2d0c30d-91a4-4fc2-ac45-7c11c0d3401f,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Apoquindo,0,0,-70.584598,-33.414138
f8308f43-0927-4072-aa80-5ecb1b724dad,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Hermanos Cabot,0,0,-70.560285,-33.39519
b2f53506-63b1-4e7b-b84a-291e14644d2e,CI,Las Condes,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Gerónimo de Alderete,0,0,-70.561313,-33.395311
3e68deb7-d993-4df8-8ac2-3ca11070877b,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Vitacura,0,0,-70.603918,-33.414946
ff040cb1-eca3-4869-b630-5351dd443236,CI,,JAM,JAM_HEAVY_TRAFFIC,Salida Los Conquistadores > Poniente,0,0,-70.612972,-33.415312
dcf7b424-326a-47e7-8de4-c74995443c52,CI,Huechuraba,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Las Torres,0,0,-70.640182,-33.379807
f23414a9-d9fc-49eb-9b5a-d941ed3de3ab,CI,Independencia,POLICE,,Nueva 3,0,0,-70.677509,-33.408385
1cbe3cca-23a2-431d-8a7e-d76273cf288f,CI,,JAM,JAM_HEAVY_TRAFFIC,Túnel San Cristóbal,0,0,-70.612184,-33.415599
15227d72-c029-40b4-858a-9332e09b4194,CI,Providencia,JAM,JAM_STAND_STILL_TRAFFIC,Av. Costanera Andrés Bello,0,0,-70.608855,-33.418346
401a60ce-41f3-4e39-a180-593d161dff06,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Américo Vespucio Norte,0,0,-70.587229,-33.406925
c6222b40-cbb0-41d7-96c3-4febaa8ac344,CI,Las Condes,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Apoquindo,0,0,-70.600764,-33.417844
fea43f9b-b6c1-4ad0-8e7b-825c7cf9c35b,CI,Conchalí,POLICE,,Corredor transporte público Dorsal,0,0,-70.667316,-33.397354
c6159779-cbca-4749-ae49-879d33fb5558,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Alonso de Córdova,0,0,-70.580659,-33.405379
55e92b29-7377-4b74-8e33-62de952f70c6,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Costanera Sur,0,0,-70.605477,-33.411441
c63a90fd-d69e-4555-8f2e-a95b4f67afa2,CI,Vitacura,JAM,JAM_STAND_STILL_TRAFFIC,Av. Alonso de Córdova,0,0,-70.590404,-33.402878
195946c2-c178-4a0b-acd1-d00fb375c946,CI,Providencia,JAM,JAM_HEAVY_TRAFFIC,Av. El Cerro,0,0,-70.610163,-33.416075
54508cfb-4813-4b31-8453-8369dd1aa1ea,CI,Vitacura,JAM,JAM_STAND_STILL_TRAFFIC,Av. Alonso de Córdova,0,0,-70.590633,-33.402824
aa35bff5-7052-4dbd-ae18-8bdfd201518e,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Tomás Moro,0,0,-70.552454,-33.413182
f6fdc529-9da2-4814-ab6d-08433c95df13,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Los Militares,0,0,-70.583832,-33.413235
5d6d0858-698f-4a65-8a52-3e9a9a5a91e0,CI,Vitacura,JAM,JAM_STAND_STILL_TRAFFIC,Av. Américo Vespucio Norte,0,0,-70.586982,-33.402672
ed6dc612-aa5e-474a-86dc-be693c2f116e,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. El Bosque Norte,0,0,-70.601024,-33.41554
e8abe678-20d1-4cfc-a740-7cb623728fea,CI,Vitacura,JAM,JAM_STAND_STILL_TRAFFIC,Av. Alonso de Córdova,0,0,-70.591531,-33.4026
dd654c04-b8b8-4131-92d9-7f04e5a5867b,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Vitacura,0,0,-70.603215,-33.412796
07e2a701-6d9e-46a7-8495-07bca8911ab7,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Caletera Av. Américo Vespucio Sur,0,0,-70.584425,-33.41438
b9a5369f-0b9f-407c-b393-568fb6c0a2f7,CI,Renca,JAM,,Av. Presidente Eduardo Frei Montalva,0,0,-70.679959,-33.410345
bea8cb85-731c-4349-8ad4-0a0e178e20b2,CI,Las Condes,POLICE,,Av. Apoquindo,0,0,-70.569339,-33.40925
9f261267-deb6-40d9-82ac-80e96e5d551f,CI,Vitacura,JAM,JAM_STAND_STILL_TRAFFIC,Av. Alonso de Córdova,0,0,-70.592018,-33.402479
7ed72d65-f9ce-4cd0-8f8d-1af7539f8ce9,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Apoquindo,0,0,-70.560229,-33.407446
d2c98e65-ffe2-43c9-b15c-b30b7cf6df70,CI,Vitacura,POLICE,,Candelaria Goyenechea,0,0,-70.592882,-33.400154
c3b4d22d-7ca3-4103-8892-0470502491e3,CI,Vitacura,JAM,JAM_STAND_STILL_TRAFFIC,Av. Alonso de Córdova,0,0,-70.593047,-33.402205
30062df2-f470-4796-aa1e-f9d3081cfe85,CI,,JAM,JAM_STAND_STILL_TRAFFIC,Costanera Norte,0,0,-70.599157,-33.389819
d6e94c13-9ea7-47b9-8f51-57b55d879d33,CI,Recoleta,POLICE,,Av. México,0,0,-70.641693,-33.408057
c5c786d5-b6bc-45f7-b022-7e0d171fa853,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Apoquindo,0,0,-70.564746,-33.408037
613a2667-d68a-48ba-bbc9-dfcb404477db,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Tomás Moro,0,0,-70.553254,-33.416947
e0eed3e7-acbf-4d71-9221-3439554e36a7,CI,Renca,JAM,,Av. Presidente Eduardo Frei Montalva,0,0,-70.679793,-33.41154
28425843-9be0-4d4c-9f25-9904aabe60d1,CI,Las Condes,POLICE,,Mar de los Sargazos,0,0,-70.568807,-33.409841
39a23d57-ffc7-4680-838b-7374ddb34024,CI,Vitacura,JAM,JAM_STAND_STILL_TRAFFIC,Av. Presidente Kennedy,0,0,-70.5757,-33.399426
be774eb1-a34a-491f-9471-99687a2f4de3,CI,Las Condes,CHIT_CHAT,,Mar de los Sargazos,0,0,-70.568807,-33.409841
43f194d5-ce04-4d22-9724-c10650b089b8,CI,Vitacura,HAZARD,HAZARD_ON_ROAD,Av. Alonso de Córdova,0,0,-70.592905,-33.402242
cbb41d5f-daf1-4351-bbe6-0335aeb7a965,CI,Las Condes,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,Nueva Tajamar,0,0,-70.603826,-33.417189
a53ef4a0-cc8d-4dac-a69a-50317a792123,CI,Las Condes,POLICE,,Gertrudis Echeñique,0,0,-70.59106,-33.418199
7eb48a4f-f8e3-4ad7-a0a5-452bedf1e7c8,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Las Condes,0,0,-70.542893,-33.391956
2d328dff-a08b-4a85-9d21-356f3929cda9,CI,,JAM,,Salida 21 > General Velásquez / Sur,0,0,-70.692311,-33.414239
5b2183a2-63c0-49ab-9bc9-15302621574d,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Apoquindo,0,0,-70.572936,-33.410314
6d5b2cc4-135d-415e-a07c-01c9b9c05bdb,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. Apoquindo,0,0,-70.59519,-33.416451
e1407324-3c31-4907-9f15-c66ee17fa801,CI,Las Condes,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Los Militares,0,0,-70.577025,-33.408501
ee93b89c-71d0-493f-bcf4-24c49f5c3646,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Paseo Apoquindo,0,0,-70.583529,-33.414423
6fbd4b89-9efe-41b7-a882-6c8294956ffd,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Las Condes,0,0,-70.543632,-33.392612
a916941a-877e-469d-8bb7-6fb6201f0352,CI,Las Condes,JAM,,Av. Las Condes,0,0,-70.544909,-33.393665
bbd43d0d-8764-46a5-98d9-910b009f7fe5,CI,Las Condes,ACCIDENT,,Av. Apoquindo,0,0,-70.601174,-33.417941
b81df11d-b573-4a9f-9b74-534a88d0df43,CI,Las Condes,ACCIDENT,,Encomenderos,0,0,-70.60175,-33.417558
a913435f-d5e0-470a-9df6-e1148de89c16,CI,Providencia,JAM,JAM_HEAVY_TRAFFIC,Av. Tobalaba,0,0,-70.601267,-33.418477
a047c3ec-0510-4f9e-b6fb-bbc35e30784c,CI,Las Condes,JAM,,Av. Apoquindo,0,0,-70.554118,-33.408307
075eff23-6483-45c0-9af4-606f0602c8c8,CI,,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Túnel San Cristóbal,0,0,-70.613997,-33.414502
5375c82d-1e49-4c4c-b743-21c7f86f7180,CI,Recoleta,POLICE,,Los Naranjos,0,0,-70.645178,-33.394233
604eda87-f289-4689-ac26-eabc9584b72c,CI,Las Condes,POLICE,,Kennedy lateral,0,0,-70.579418,-33.401532
b8696171-ef1f-4bb0-a54c-cfcf3cf92895,CI,Las Condes,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Apoquindo,0,0,-70.600367,-33.417731
c2806788-a007-49ef-8479-4e7be87bdfcc,CI,Las Condes,POLICE,POLICE_WITH_MOBILE_CAMERA,Av. El Bosque Norte,0,0,-70.600408,-33.416545
237fbbcc-d509-43cb-9bdd-cb562b1fdc5e,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Costanera Andrés Bello,0,0,-70.604325,-33.412798
7bf53c96-90a4-4390-bf74-71f7cb65e3bf,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. El Bosque Norte,0,0,-70.601989,-33.414518
7f16ebb6-9bcb-4915-8cf1-3b43dd15e25b,CI,Las Condes,ACCIDENT,,Av. Américo Vespucio Norte,0,0,-70.585046,-33.41308
aa5a89e9-3a9c-40c8-9db3-f7b79e49ffdf,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Alonso de Córdova / Kennedy > Oriente,0,0,-70.586463,-33.404212
d33e47a6-e0fc-4541-a0e0-1d734b67e4c7,CI,,JAM,JAM_STAND_STILL_TRAFFIC,Salida 11a > Presidente Riesco,0,0,-70.605851,-33.410944
c6784e95-0445-4cea-9053-93eb4d11c7ce,CI,Las Condes,HAZARD,HAZARD_ON_ROAD,Isidora Goyenechea,0,0,-70.603478,-33.413809
9ee28562-0550-4a4f-919c-42f0d5ff2ef7,CI,Recoleta,JAM,,Av. El Salto,0,0,-70.634293,-33.407192
341f11e5-35ed-40f4-8e0c-a5475477833a,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Américo Vespucio Norte,0,0,-70.587136,-33.408211
5e1ed727-e224-498b-b142-e59d0a292bed,CI,Las Condes,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. El Bosque Norte,0,0,-70.600179,-33.417121
215b0838-6353-4185-a7c3-269526e1e47b,CI,Providencia,JAM,JAM_HEAVY_TRAFFIC,Av. Costanera Andrés Bello,0,0,-70.608867,-33.418359
76224817-f7f9-4c3c-ae8a-646d3dfc3f9e,CI,Las Condes,POLICE,,Gerónimo de Alderete,0,0,-70.561434,-33.395054
5254ae7a-518d-4af1-81fb-03b0ebf39861,CI,,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Salida 23 > Dorsal,0,0,-70.707674,-33.407373
4f67db0b-4dfb-4a48-9419-84488a53d534,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Isidora Goyenechea,0,0,-70.599267,-33.414201
27a98e5c-0a38-4301-a2bb-2fb85a44b1d3,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Américo Vespucio Norte,0,0,-70.585499,-33.41202
b525b772-e53e-48ee-8787-7d53a113f262,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. Costanera Andrés Bello,0,0,-70.606017,-33.415076
da29fddf-383c-4513-830c-3a501c00598a,CI,Vitacura,HAZARD,HAZARD_ON_ROAD,Petrouska,0,0,-70.562994,-33.388451
a0bdc2d2-5641-4116-88ac-16a1aed25ea1,CI,Vitacura,POLICE,,Santa Cruz,0,0,-70.599845,-33.388467
71302b97-a31b-4c7d-812a-3aa004fdd8d0,CI,Las Condes,JAM,JAM_STAND_STILL_TRAFFIC,Av. Presidente Riesco,0,0,-70.590125,-33.411565
062a7f5b-0882-4324-8ed3-dd8e2b7273e6,CI,Conchalí,JAM,JAM_STAND_STILL_TRAFFIC,Av. Dorsal,0,0,-70.667053,-33.397396
db62d3cb-c1bf-4b83-b177-ec6517b30164,CI,Recoleta,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Av. Guanaco,0,0,-70.657967,-33.398802
427cf070-e170-4408-bf2f-bdc794290480,CI,Recoleta,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Av. Guanaco,0,0,-70.657744,-33.397593
6a3587c8-ca52-4c99-80cf-184f0b759fd5,CI,Las Condes,POLICE,,Av. Alonso de Córdova,0,0,-70.582914,-33.404719
028f9602-20e4-4a26-914e-12c1d4daebb0,CI,Las Condes,CHIT_CHAT,,Los Militares,0,0,-70.569273,-33.405368
e4500740-1702-4080-8479-c536fce7c912,CI,Providencia,ACCIDENT,,Acceso > Estacionamientos Cenco Costanera,0,0,-70.605129,-33.417445
941dadd3-faa5-4be7-a06b-a7e198784d6b,CI,Las Condes,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. El Bosque Norte,0,0,-70.600117,-33.417306
03d7e0a0-995c-436d-abe9-aa5921bf1d50,CI,Recoleta,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Av. Guanaco,0,0,-70.657136,-33.38666
40cef64a-abf4-4b20-bc43-4d3e1dcaedb5,CI,Las Condes,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Av. Manquehue,0,0,-70.569439,-33.402704
7d32a546-7b43-461f-9730-a5184aeea0f6,CI,Las Condes,HAZARD,HAZARD_ON_ROAD_POT_HOLE,Gerónimo de Alderete,0,0,-70.561459,-33.394971
1b96a107-fa17-4132-8fcb-02499920d218,CI,Las Condes,POLICE,,Kennedy lateral,0,0,-70.579614,-33.401612
160514e7-3c85-43b5-9fe9-335cb05f6429,CI,Providencia,ACCIDENT,,Av. Holanda,0,0,-70.605085,-33.417512
c873db84-77e0-4167-8eab-a38bdb8ba4f7,CI,Las Condes,POLICE,,Pío XI,0,0,-70.577418,-33.406229
8636a8da-fc12-432e-9d24-be2d61b2da95,CI,,JAM,JAM_HEAVY_TRAFFIC,Autopista Costanera Norte,0,0,-70.690383,-33.417395
cf92303c-2fd1-4090-b5f2-d6804a5b9c88,CI,Las Condes,POLICE,,Av. Apoquindo,0,0,-70.586673,-33.414717
561f012b-90c8-4adb-92bd-ba25d4133a72,CI,Las Condes,POLICE,,Av. Apoquindo,0,0,-70.568362,-33.40898
a0f41172-50b7-4b63-b197-97b42edaea00,CI,Providencia,JAM,JAM_STAND_STILL_TRAFFIC,Av. Costanera Andrés Bello,0,0,-70.608133,-33.417644
8bc4088e-2258-40ab-879a-0813510e1fa2,CI,Las Condes,POLICE,,Los Militares,0,0,-70.570303,-33.405685
d4900034-aed5-432a-a993-3aea3cae1b38,CI,Providencia,JAM,,Av. Nueva Providencia,0,0,-70.603722,-33.417527
474b3786-29a2-4a3f-8193-9e0972f273e0,CI,Vitacura,JAM,JAM_STAND_STILL_TRAFFIC,Calle local,0,0,-70.587164,-33.404201
540a2bd7-ee74-4900-a4b8-72fa1e5260ae,CI,Las Condes,POLICE,,Mar de los Sargazos,0,0,-70.568937,-33.409477
4ed79daa-4537-49fa-a24b-fe61a2e61bd4,CI,Vitacura,POLICE,,Santa Cruz,0,0,-70.600792,-33.387659
3c385f02-98e9-42bd-9d4e-9265b31d701c,CI,Vitacura,POLICE,,Santa Cruz,0,0,-70.599647,-33.388576
2a88d581-cb3d-4ae3-8fc3-1d5e13c21d0a,CI,Vitacura,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,Camino Santa Teresa de Los Andes,0,0,-70.544092,-33.373812
28635a71-e2e6-495b-bbaa-753feaad6681,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. Vitacura,0,0,-70.604101,-33.415486
6c22d7f6-ac1f-49cf-80b5-0bef494e8eb6,CI,Las Condes,JAM,,Kennedy Oriente / Centro comercial,0,0,-70.584595,-33.404486
e1127bdc-1d83-4915-9458-10cb1e30a7d2,CI,Las Condes,JAM,JAM_HEAVY_TRAFFIC,Av. Américo Vespucio Norte,0,0,-70.585034,-33.41311
d767b2fe-441c-4c85-9e9d-515e4fa4ba00,CI,Las Condes,POLICE,,Roger de Flor,0,0,-70.600559,-33.416773
f7a34c88-e49a-4ff6-aaa8-f7e9f6c5ca0c,CI,Las Condes,POLICE,POLICE_WITH_MOBILE_CAMERA,Los Militares,0,0,-70.572341,-33.406419
15db392a-ef8f-45f3-9baf-54e8f1153a45,CI,Vitacura,JAM,JAM_STAND_STILL_TRAFFIC,Av. Presidente Kennedy,0,0,-70.574484,-33.398978
5c8c08ac-4604-4910-8e9a-235f472e4e5b,CI,Las Condes,POLICE,POLICE_HIDING,Los Militares,0,0,-70.572348,-33.406422
00f32d42-134d-44c7-a15a-b40033935a74,CI,Las Condes,POLICE,POLICE_HIDING,Los Militares,0,0,-70.569849,-33.405544
2c859f69-9a48-41ea-92df-fea9c12c14b0,CI,Las Condes,POLICE,POLICE_WITH_MOBILE_CAMERA,Los Militares,0,0,-70.569885,-33.405555
